record_id,product_ndc,generic_name,labeler_name,brand_name,marketing_category,dosage_form,spl_id,product_type,product_id,application_number,brand_name_base,active_ingredient_name,active_ingredient_strength,route,pharm_class,package_ndc,description,marketing_start_date,listing_expiration_date,sample,finished
238,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-80,2 KIT in 1 CARTON (0597-0405-80)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
239,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-10,1 KIT in 1 CARTON (0597-0405-10)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
240,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-80,2 KIT in 1 CARTON (0597-0405-80)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
241,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-10,1 KIT in 1 CARTON (0597-0405-10)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
242,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-80,2 KIT in 1 CARTON (0597-0405-80)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
243,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-10,1 KIT in 1 CARTON (0597-0405-10)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
244,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-80,2 KIT in 1 CARTON (0597-0405-80)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
245,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-10,1 KIT in 1 CARTON (0597-0405-10)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
246,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-80,2 KIT in 1 CARTON (0597-0405-80)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
247,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-10,1 KIT in 1 CARTON (0597-0405-10)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
248,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-80,2 KIT in 1 CARTON (0597-0405-80)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
249,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-10,1 KIT in 1 CARTON (0597-0405-10)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
250,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-80,2 KIT in 1 CARTON (0597-0405-80)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
251,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-10,1 KIT in 1 CARTON (0597-0405-10)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
252,0597-0405,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0405_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0405-80,2 KIT in 1 CARTON (0597-0405-80)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,7/1/2023,12/31/2025,FALSE,TRUE
253,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-20,2 KIT in 1 CARTON (0597-0485-20)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
254,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-46,1 KIT in 1 CARTON (0597-0485-46)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
255,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-20,2 KIT in 1 CARTON (0597-0485-20)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
256,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-46,1 KIT in 1 CARTON (0597-0485-46)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
257,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-20,2 KIT in 1 CARTON (0597-0485-20)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
258,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-46,1 KIT in 1 CARTON (0597-0485-46)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
259,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-20,2 KIT in 1 CARTON (0597-0485-20)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
260,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-46,1 KIT in 1 CARTON (0597-0485-46)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
261,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-20,2 KIT in 1 CARTON (0597-0485-20)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
262,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-46,1 KIT in 1 CARTON (0597-0485-46)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
263,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-20,2 KIT in 1 CARTON (0597-0485-20)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
264,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-46,1 KIT in 1 CARTON (0597-0485-46)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
265,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-20,2 KIT in 1 CARTON (0597-0485-20)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
266,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-46,1 KIT in 1 CARTON (0597-0485-46)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
267,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-20,2 KIT in 1 CARTON (0597-0485-20)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
268,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-46,1 KIT in 1 CARTON (0597-0485-46)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
269,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-20,2 KIT in 1 CARTON (0597-0485-20)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
270,0597-0485,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0485_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0485-46,1 KIT in 1 CARTON (0597-0485-46)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0480-12)  / .4 mL in 1 SYRINGE *  1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
271,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-40,4 KIT in 1 CARTON (0597-0495-40)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
272,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-47,1 KIT in 1 CARTON (0597-0495-47)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
273,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-50,2 KIT in 1 CARTON (0597-0495-50)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
274,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-60,6 KIT in 1 CARTON (0597-0495-60)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
275,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-40,4 KIT in 1 CARTON (0597-0495-40)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
276,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-47,1 KIT in 1 CARTON (0597-0495-47)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
277,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-50,2 KIT in 1 CARTON (0597-0495-50)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
278,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-60,6 KIT in 1 CARTON (0597-0495-60)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
279,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-40,4 KIT in 1 CARTON (0597-0495-40)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
280,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-47,1 KIT in 1 CARTON (0597-0495-47)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
281,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-50,2 KIT in 1 CARTON (0597-0495-50)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
282,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-60,6 KIT in 1 CARTON (0597-0495-60)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
283,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-40,4 KIT in 1 CARTON (0597-0495-40)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
284,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-47,1 KIT in 1 CARTON (0597-0495-47)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,TRUE,TRUE
285,0597-0495,adalimumab-adbm,"Boehringer Ingelheim Pharmaceuticals, Inc.",Cyltezo,BLA,KIT,b9a21704-58a7-4806-beab-2518b7a3e6fc,HUMAN PRESCRIPTION DRUG,0597-0495_b9a21704-58a7-4806-beab-2518b7a3e6fc,BLA761058,Cyltezo,,,,,0597-0495-50,2 KIT in 1 CARTON (0597-0495-50)  / 1 KIT in 1 KIT *  1 SYRINGE in 1 TRAY (0597-0490-32)  / .4 mL in 1 SYRINGE *  2 PACKET in 1 TRAY / 1 mL in 1 PACKET,4/30/2024,12/31/2025,FALSE,TRUE
